model,explain_method,seed,function,samples,dimension,noise,test_mse,train_mse,selected_variables,true_variables,variable_precision,variable_recall,variable_f1,formula,score_x0,score_x1,score_x2,score_x3,score_x4,score_x5,score_x6,score_x7,score_x8,score_x9,score_x10,score_x11,score_x12,score_x13,score_x14,score_x15,score_x16,score_x17,score_x18,score_x19
KAN,grad,0,core_interaction,2048,20,0.0,2.4299581127706915e-05,1.6340278307325207e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.815793991088867,1.1993037462234497,0.5867491364479065,0.5923839807510376,0.0048581562004983425,0.0020955561194568872,0.003152155550196767,0.003079124726355076,0.001886890851892531,0.002255883300676942,0.005248903296887875,0.0015125343343243003,0.0037416594568639994,0.0015122313052415848,0.0016555523034185171,0.003031655913218856,0.0027726409025490284,0.0036459406837821007,0.0015269479481503367,0.0037543424405157566
KAN,perm,0,core_interaction,2048,20,0.0,2.4299581127706915e-05,1.6340278307325207e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.4438647031784058,0.25351470708847046,0.302951842546463,0.31523430347442627,1.5451587387360632e-07,0.0,4.1623934521339834e-07,1.4549793547757872e-07,0.0,2.1676653716440342e-07,0.0,8.400093065574765e-09,2.903470885939896e-08,9.389077604282647e-08,0.0,0.0,2.2151047218699205e-08,0.0,0.0,0.0
MLP,grad,0,core_interaction,2048,20,0.0,0.002528002019971609,0.00030183655326254666,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.657506942749023,1.1799763441085815,0.5813664197921753,0.5915184020996094,0.019072234630584717,0.017258454114198685,0.021871138364076614,0.021913602948188782,0.018359540030360222,0.019218169152736664,0.02084912545979023,0.0215192511677742,0.021801570430397987,0.020611420273780823,0.02358866296708584,0.019908487796783447,0.02154969796538353,0.024529457092285156,0.019875910133123398,0.019725993275642395
MLP,perm,0,core_interaction,2048,20,0.0,0.002528002019971609,0.00030183655326254666,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.4268828630447388,0.25261473655700684,0.30147674679756165,0.3132435381412506,0.0,8.16579777165316e-05,0.00014396508049685508,5.094318839837797e-05,5.467996743391268e-05,0.0,5.051221887697466e-05,8.97266436368227e-05,3.0502909794449806e-05,0.0,3.2874133921723114e-06,3.267700549258734e-06,0.0,1.1394964531064034e-05,0.0,8.33728481666185e-05
KAN,grad,1,core_interaction,2048,20,0.0,0.00010436264710733667,5.394969048211351e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.625383377075195,1.1949429512023926,0.5836966037750244,0.577208399772644,0.004785189405083656,0.0044104186818003654,0.004310849122703075,0.004278477281332016,0.0031365519389510155,0.004076600074768066,0.0031557080801576376,0.00366307538934052,0.00448489747941494,0.004945256747305393,0.004142279736697674,0.004933977033942938,0.004455629736185074,0.0025880541652441025,0.005752307828515768,0.006679030135273933
KAN,perm,1,core_interaction,2048,20,0.0,0.00010436264710733667,5.394969048211351e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.4595341682434082,0.24829550087451935,0.30115970969200134,0.3088401257991791,5.339437052498397e-07,1.3226308510638773e-06,9.454379323869944e-08,2.891247277148068e-07,1.7857382772490382e-07,0.0,1.0246998272123164e-06,0.0,0.0,0.0,0.0,9.725068821353489e-07,0.0,6.212479206624266e-07,6.550520197379228e-07,4.6075729187577963e-07
MLP,grad,1,core_interaction,2048,20,0.0,0.21156243979930878,0.00190748053137213,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,3.1243605613708496,1.2055143117904663,0.6003402471542358,0.5989773869514465,0.18931928277015686,0.2124931514263153,0.20164474844932556,0.16208407282829285,0.18517252802848816,0.2268940806388855,0.20131126046180725,0.1950826644897461,0.19658467173576355,0.19704659283161163,0.18399697542190552,0.18775245547294617,0.18169265985488892,0.14439821243286133,0.20603443682193756,0.20846675336360931
MLP,perm,1,core_interaction,2048,20,0.0,0.21156243979930878,0.00190748053137213,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.270602822303772,0.24342453479766846,0.27698302268981934,0.2862643003463745,0.001727089285850525,0.0007854054565541446,0.0,0.0,0.0,0.0,0.0,0.001213694573380053,0.0,0.004903336521238089,0.0,0.0,0.0,0.0,0.00545966112986207,0.0
KAN,grad,2,core_interaction,2048,20,0.0,4.6014371037017554e-05,2.4581386242061853e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.747714519500732,1.1191527843475342,0.5640906095504761,0.5610642433166504,0.004691331647336483,0.004831993021070957,0.006014525890350342,0.005127144046127796,0.005986792501062155,0.004151541739702225,0.005339199677109718,0.005490529350936413,0.00676450040191412,0.007313159294426441,0.006259814836084843,0.006898712366819382,0.004685603082180023,0.00547783263027668,0.005790825467556715,0.006931040436029434
KAN,perm,2,core_interaction,2048,20,0.0,4.6014371037017554e-05,2.4581386242061853e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.3765836954116821,0.2504440248012543,0.2973114252090454,0.29688313603401184,2.4090695660561323e-07,0.0,0.0,0.0,7.021662895567715e-08,4.960626753813813e-08,7.019625627435744e-07,5.51174423435441e-07,0.0,0.0,3.4416007110849023e-07,0.0,0.0,1.4530900216414011e-06,0.0,0.0
MLP,grad,2,core_interaction,2048,20,0.0,0.07934658229351044,0.0031436339486390352,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,3.6757760047912598,1.098988652229309,0.5729196071624756,0.5645528435707092,0.10346062481403351,0.1450255960226059,0.11482971906661987,0.12978409230709076,0.12629815936088562,0.11115964502096176,0.11111024022102356,0.12815259397029877,0.11302924156188965,0.12279880046844482,0.1407751739025116,0.11044822633266449,0.11339594423770905,0.11519360542297363,0.1308719366788864,0.12062084674835205
MLP,perm,2,core_interaction,2048,20,0.0,0.07934658229351044,0.0031436339486390352,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.229683518409729,0.23845380544662476,0.3041074573993683,0.2975503206253052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017918646335601807,0.0009719033841975033,0.0,0.0008919586543925107,0.0,0.0027739033102989197,0.0001274198293685913
KAN,grad,3,core_interaction,2048,20,0.0,2.8721206035697833e-05,1.5047848137328401e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.715229034423828,1.2077696323394775,0.5824441909790039,0.5704460740089417,0.003582720411941409,0.0032479746732860804,0.003062980715185404,0.004500119015574455,0.003339798655360937,0.0036402877885848284,0.004108850844204426,0.0031086443923413754,0.0030958850402384996,0.0030224474612623453,0.005151892546564341,0.005075840279459953,0.004574555438011885,0.004038980230689049,0.004312928766012192,0.0036846110597252846
KAN,perm,3,core_interaction,2048,20,0.0,2.8721206035697833e-05,1.5047848137328401e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.4643093347549438,0.25396108627319336,0.31315621733665466,0.31414496898651123,0.0,6.331598711994957e-08,1.4119966351699986e-07,0.0,0.0,0.0,2.7932583179790527e-07,4.858569013777014e-07,0.0,8.806333795519095e-08,4.719731805380434e-08,0.0,0.0,0.0,0.0,0.0
MLP,grad,3,core_interaction,2048,20,0.0,0.0013292955700308084,0.0002649696543812752,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.618499755859375,1.2043838500976562,0.5745173692703247,0.5660580992698669,0.013785654678940773,0.013106847181916237,0.013885052874684334,0.014675895683467388,0.01177183073014021,0.014645401388406754,0.011464436538517475,0.015750089660286903,0.015273327007889748,0.015443815849721432,0.01382516324520111,0.012529637664556503,0.014811458066105843,0.013791476376354694,0.014319458045065403,0.013749831356108189
MLP,perm,3,core_interaction,2048,20,0.0,0.0013292955700308084,0.0002649696543812752,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.4532619714736938,0.25260892510414124,0.31258001923561096,0.31167301535606384,5.185157715459354e-05,1.2048946700815577e-05,1.5665156752220355e-05,1.7311889678239822e-05,5.004873310099356e-05,4.737024937639944e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.2190739400684834e-05,1.1239472769375425e-05,0.0,4.274937600712292e-05
KAN,grad,4,core_interaction,2048,20,0.0,0.00011906337749678642,6.177823524922132e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.660606384277344,1.1969316005706787,0.5950870513916016,0.5895007848739624,0.006383086554706097,0.005325301084667444,0.004531579092144966,0.006261303089559078,0.0072862617671489716,0.006562334485352039,0.005116894841194153,0.005394382402300835,0.0073284851387143135,0.004492643289268017,0.005527031607925892,0.004726800601929426,0.005205188877880573,0.0029002258088439703,0.005028110928833485,0.0032978400122374296
KAN,perm,4,core_interaction,2048,20,0.0,0.00011906337749678642,6.177823524922132e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.4529098272323608,0.25963640213012695,0.31852295994758606,0.32278522849082947,0.0,0.0,9.349363239152808e-08,0.0,2.1938224392670236e-07,1.3438087762551731e-06,0.0,0.0,8.361142249668774e-07,0.0,5.481318225974974e-07,0.0,0.0,0.0,0.0,3.5425182431936264e-07
MLP,grad,4,core_interaction,2048,20,0.0,0.2605780065059662,0.005190223455429077,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,2.9862818717956543,1.2418279647827148,0.6351321935653687,0.6218686699867249,0.2541530132293701,0.2513175308704376,0.17241394519805908,0.23118644952774048,0.20987193286418915,0.23118576407432556,0.25988876819610596,0.22661590576171875,0.20517833530902863,0.21155013144016266,0.23787140846252441,0.2522038221359253,0.17801043391227722,0.17911241948604584,0.21621255576610565,0.21481989324092865
MLP,perm,4,core_interaction,2048,20,0.0,0.2605780065059662,0.005190223455429077,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.1180509328842163,0.2832183539867401,0.33036574721336365,0.3471151292324066,0.00533015513792634,0.0,0.005514869932085276,0.003282685996964574,0.0,0.0,0.005670736078172922,0.004543195012956858,0.0,0.008435945026576519,0.011048436164855957,0.0038501520175486803,0.0,0.002848585369065404,0.007075061555951834,0.0
