function,samples,dimension,noise,nuisance_correlation,n_correlated_proxies,width_hidden,grid,k,lamb,probe_steps,method,top_m,screen_contains_all_true_vars_mean,screen_contains_all_true_vars_std,screen_true_var_recall_mean,screen_true_var_recall_std,screen_contains_all_interaction_endpoints_mean,screen_contains_all_interaction_endpoints_std,screen_interaction_endpoint_recall_mean,screen_interaction_endpoint_recall_std,screen_contains_true_interactions_mean,screen_contains_true_interactions_std,true_endpoint_rank_mean_mean,true_endpoint_rank_mean_std,true_endpoint_rank_worst_mean,true_endpoint_rank_worst_std,true_endpoint_score_mean_mean,true_endpoint_score_mean_std,max_nuisance_score_mean,max_nuisance_score_std,endpoint_minus_max_nuisance_mean,endpoint_minus_max_nuisance_std,num_support_evals
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.028915843519060288,0.0006446023514150787,0.01631901506211937,0.0005022763427422392,0.012596828456940915,0.0010405668292167696,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.028915843519060288,0.0006446023514150787,0.01631901506211937,0.0005022763427422392,0.012596828456940915,0.0010405668292167696,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.028915843519060288,0.0006446023514150787,0.01631901506211937,0.0005022763427422392,0.012596828456940915,0.0010405668292167696,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.028915843519060288,0.0006446023514150787,0.01631901506211937,0.0005022763427422392,0.012596828456940915,0.0010405668292167696,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.028915843519060288,0.0006446023514150787,0.01631901506211937,0.0005022763427422392,0.012596828456940915,0.0010405668292167696,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.028915843519060288,0.0006446023514150787,0.01631901506211937,0.0005022763427422392,0.012596828456940915,0.0010405668292167696,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.028915843519060288,0.0006446023514150787,0.01631901506211937,0.0005022763427422392,0.012596828456940915,0.0010405668292167696,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.028915843519060288,0.0006446023514150787,0.01631901506211937,0.0005022763427422392,0.012596828456940915,0.0010405668292167696,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.04969362169434833,0.000827833438653629,0.01852452366987958,0.00043217511897999174,0.03116909802446875,0.001140504778906195,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.04969362169434833,0.000827833438653629,0.01852452366987958,0.00043217511897999174,0.03116909802446875,0.001140504778906195,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.04969362169434833,0.000827833438653629,0.01852452366987958,0.00043217511897999174,0.03116909802446875,0.001140504778906195,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.04969362169434833,0.000827833438653629,0.01852452366987958,0.00043217511897999174,0.03116909802446875,0.001140504778906195,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_stability_var,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0374505482128074,0.0006565548515423372,0.013437136764698555,0.0002103751651171744,0.024013411448108847,0.0007104888196521925,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_stability_var,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0374505482128074,0.0006565548515423372,0.013437136764698555,0.0002103751651171744,0.024013411448108847,0.0007104888196521925,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_stability_var,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0374505482128074,0.0006565548515423372,0.013437136764698555,0.0002103751651171744,0.024013411448108847,0.0007104888196521925,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_stability_var,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0374505482128074,0.0006565548515423372,0.013437136764698555,0.0002103751651171744,0.024013411448108847,0.0007104888196521925,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.04969362169434833,0.000827833438653629,0.01852452366987958,0.00043217511897999174,0.03116909802446875,0.001140504778906195,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.04969362169434833,0.000827833438653629,0.01852452366987958,0.00043217511897999174,0.03116909802446875,0.001140504778906195,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.04969362169434833,0.000827833438653629,0.01852452366987958,0.00043217511897999174,0.03116909802446875,0.001140504778906195,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.04969362169434833,0.000827833438653629,0.01852452366987958,0.00043217511897999174,0.03116909802446875,0.001140504778906195,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_stability_var,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.09124917804492443,0.001328279572368478,0.02296354334613397,0.0003361104290001315,0.06828563469879044,0.0015130948416490046,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_stability_var,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.09124917804492443,0.001328279572368478,0.02296354334613397,0.0003361104290001315,0.06828563469879044,0.0015130948416490046,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_stability_var,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.09124917804492443,0.001328279572368478,0.02296354334613397,0.0003361104290001315,0.06828563469879044,0.0015130948416490046,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,feature_stability_var,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.09124917804492443,0.001328279572368478,0.02296354334613397,0.0003361104290001315,0.06828563469879044,0.0015130948416490046,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,grad_stability_var,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.026167015546332367,0.0002633961712797813,0.014300243788106903,0.00022009577090512602,0.01186677175822546,0.0004025400682687079,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,grad_stability_var,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.026167015546332367,0.0002633961712797813,0.014300243788106903,0.00022009577090512602,0.01186677175822546,0.0004025400682687079,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,grad_stability_var,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.026167015546332367,0.0002633961712797813,0.014300243788106903,0.00022009577090512602,0.01186677175822546,0.0004025400682687079,30
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,grad_stability_var,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.026167015546332367,0.0002633961712797813,0.014300243788106903,0.00022009577090512602,0.01186677175822546,0.0004025400682687079,30
