source_file,function,explain_method,aggregation,threshold,num_runs,single_seed_mean_f1,single_seed_std_f1,single_seed_mean_auroc,single_seed_mean_auprc,stable_precision,stable_recall,stable_f1,stable_auroc,stable_auprc,stable_selected,stable_num_selected
core_interaction.csv,core_interaction,grad,selection_frequency_topk,,5,1.0,0.0,,,1.0,1.0,1.0,1.0,1.0,"[0, 1, 2, 3]",
core_interaction.csv,core_interaction,grad,selection_frequency_threshold,0.2,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
core_interaction.csv,core_interaction,grad,selection_frequency_threshold,0.4,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
core_interaction.csv,core_interaction,grad,selection_frequency_threshold,0.6,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
core_interaction.csv,core_interaction,grad,selection_frequency_threshold,0.8,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
core_interaction.csv,core_interaction,perm,selection_frequency_topk,,5,1.0,0.0,,,1.0,1.0,1.0,1.0,1.0,"[0, 1, 2, 3]",
core_interaction.csv,core_interaction,perm,selection_frequency_threshold,0.2,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
core_interaction.csv,core_interaction,perm,selection_frequency_threshold,0.4,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
core_interaction.csv,core_interaction,perm,selection_frequency_threshold,0.6,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
core_interaction.csv,core_interaction,perm,selection_frequency_threshold,0.8,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
core_interaction_with_interactions.csv,core_interaction,grad,selection_frequency_topk,,5,1.0,0.0,,,1.0,1.0,1.0,1.0,1.0,"[0, 1, 2, 3]",
core_interaction_with_interactions.csv,core_interaction,grad,selection_frequency_threshold,0.2,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
core_interaction_with_interactions.csv,core_interaction,grad,selection_frequency_threshold,0.4,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
core_interaction_with_interactions.csv,core_interaction,grad,selection_frequency_threshold,0.6,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
core_interaction_with_interactions.csv,core_interaction,grad,selection_frequency_threshold,0.8,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
core_interaction_with_interactions.csv,core_interaction,perm,selection_frequency_topk,,5,1.0,0.0,,,1.0,1.0,1.0,1.0,1.0,"[0, 1, 2, 3]",
core_interaction_with_interactions.csv,core_interaction,perm,selection_frequency_threshold,0.2,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
core_interaction_with_interactions.csv,core_interaction,perm,selection_frequency_threshold,0.4,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
core_interaction_with_interactions.csv,core_interaction,perm,selection_frequency_threshold,0.6,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
core_interaction_with_interactions.csv,core_interaction,perm,selection_frequency_threshold,0.8,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
correlated_proxy.csv,correlated_proxy,grad,selection_frequency_topk,,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[0, 1, 2, 3]",
correlated_proxy.csv,correlated_proxy,grad,selection_frequency_threshold,0.2,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
correlated_proxy.csv,correlated_proxy,grad,selection_frequency_threshold,0.4,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
correlated_proxy.csv,correlated_proxy,grad,selection_frequency_threshold,0.6,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
correlated_proxy.csv,correlated_proxy,grad,selection_frequency_threshold,0.8,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
correlated_proxy.csv,correlated_proxy,grad,mean_importance_topk,,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[0, 1, 2, 3]",
correlated_proxy.csv,correlated_proxy,perm,selection_frequency_topk,,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[0, 1, 2, 3]",
correlated_proxy.csv,correlated_proxy,perm,selection_frequency_threshold,0.2,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
correlated_proxy.csv,correlated_proxy,perm,selection_frequency_threshold,0.4,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
correlated_proxy.csv,correlated_proxy,perm,selection_frequency_threshold,0.6,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
correlated_proxy.csv,correlated_proxy,perm,selection_frequency_threshold,0.8,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
correlated_proxy.csv,correlated_proxy,perm,mean_importance_topk,,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[0, 1, 2, 3]",
correlated_proxy_d100_n512_noise005.csv,correlated_proxy,grad,selection_frequency_topk,,5,0.25,0.1767766952966369,0.6208333333333333,0.240458442895928,0.5,0.5,0.5,0.6979166666666666,0.30333333333333334,"[0, 2, 4, 8]",
correlated_proxy_d100_n512_noise005.csv,correlated_proxy,grad,selection_frequency_threshold,0.2,5,0.25,0.1767766952966369,0.6208333333333333,0.240458442895928,0.13333333333333333,0.5,0.2105263157894737,,,"[0, 2, 4, 8, 9, 16, 21, 23, 25, 48, 59, 64, 67, 73, 96]",15.0
correlated_proxy_d100_n512_noise005.csv,correlated_proxy,grad,selection_frequency_threshold,0.4,5,0.25,0.1767766952966369,0.6208333333333333,0.240458442895928,0.5,0.25,0.3333333333333333,,,"[0, 4]",2.0
correlated_proxy_d100_n512_noise005.csv,correlated_proxy,grad,selection_frequency_threshold,0.6,5,0.25,0.1767766952966369,0.6208333333333333,0.240458442895928,0.5,0.25,0.3333333333333333,,,"[0, 4]",2.0
correlated_proxy_d100_n512_noise005.csv,correlated_proxy,grad,selection_frequency_threshold,0.8,5,0.25,0.1767766952966369,0.6208333333333333,0.240458442895928,1.0,0.25,0.4,,,[0],1.0
correlated_proxy_d100_n512_noise005.csv,correlated_proxy,grad,mean_importance_topk,,5,0.25,0.1767766952966369,0.6208333333333333,0.240458442895928,0.25,0.25,0.25,0.6822916666666666,0.30547619047619046,"[0, 4, 47, 69]",
correlated_proxy_d100_n512_noise005.csv,correlated_proxy,perm,selection_frequency_topk,,5,0.4,0.22360679774997896,0.7190104166666667,0.4250571647098556,0.5,0.5,0.5,0.9609375,0.5,"[0, 2, 4, 95]",
correlated_proxy_d100_n512_noise005.csv,correlated_proxy,perm,selection_frequency_threshold,0.2,5,0.4,0.22360679774997896,0.7190104166666667,0.4250571647098556,0.3333333333333333,1.0,0.5,,,"[0, 1, 2, 3, 4, 6, 11, 15, 33, 59, 73, 95]",12.0
correlated_proxy_d100_n512_noise005.csv,correlated_proxy,perm,selection_frequency_threshold,0.4,5,0.4,0.22360679774997896,0.7190104166666667,0.4250571647098556,0.3333333333333333,0.25,0.28571428571428575,,,"[0, 4, 95]",3.0
correlated_proxy_d100_n512_noise005.csv,correlated_proxy,perm,selection_frequency_threshold,0.6,5,0.4,0.22360679774997896,0.7190104166666667,0.4250571647098556,0.5,0.25,0.3333333333333333,,,"[0, 4]",2.0
correlated_proxy_d100_n512_noise005.csv,correlated_proxy,perm,selection_frequency_threshold,0.8,5,0.4,0.22360679774997896,0.7190104166666667,0.4250571647098556,0.5,0.25,0.3333333333333333,,,"[0, 4]",2.0
correlated_proxy_d100_n512_noise005.csv,correlated_proxy,perm,mean_importance_topk,,5,0.4,0.22360679774997896,0.7190104166666667,0.4250571647098556,0.5,0.5,0.5,0.890625,0.4490909090909091,"[0, 2, 4, 15]",
sweep.csv,core_interaction,grad,selection_frequency_topk,,80,0.884375,0.1863360496997871,,,1.0,1.0,1.0,1.0,1.0,"[0, 1, 2, 3]",
sweep.csv,core_interaction,grad,selection_frequency_threshold,0.2,80,0.884375,0.1863360496997871,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
sweep.csv,core_interaction,grad,selection_frequency_threshold,0.4,80,0.884375,0.1863360496997871,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
sweep.csv,core_interaction,grad,selection_frequency_threshold,0.6,80,0.884375,0.1863360496997871,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
sweep.csv,core_interaction,grad,selection_frequency_threshold,0.8,80,0.884375,0.1863360496997871,,,1.0,0.75,0.8571428571428571,,,"[0, 1, 3]",3.0
sweep.csv,core_interaction,perm,selection_frequency_topk,,80,0.90625,0.16096524508906349,,,1.0,1.0,1.0,1.0,1.0,"[0, 1, 2, 3]",
sweep.csv,core_interaction,perm,selection_frequency_threshold,0.2,80,0.90625,0.16096524508906349,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
sweep.csv,core_interaction,perm,selection_frequency_threshold,0.4,80,0.90625,0.16096524508906349,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
sweep.csv,core_interaction,perm,selection_frequency_threshold,0.6,80,0.90625,0.16096524508906349,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
sweep.csv,core_interaction,perm,selection_frequency_threshold,0.8,80,0.90625,0.16096524508906349,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
synthetic.csv,core_interaction,grad,selection_frequency_topk,,5,1.0,0.0,,,1.0,1.0,1.0,1.0,1.0,"[0, 1, 2, 3]",
synthetic.csv,core_interaction,grad,selection_frequency_threshold,0.2,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
synthetic.csv,core_interaction,grad,selection_frequency_threshold,0.4,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
synthetic.csv,core_interaction,grad,selection_frequency_threshold,0.6,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
synthetic.csv,core_interaction,grad,selection_frequency_threshold,0.8,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
synthetic.csv,core_interaction,perm,selection_frequency_topk,,5,1.0,0.0,,,1.0,1.0,1.0,1.0,1.0,"[0, 1, 2, 3]",
synthetic.csv,core_interaction,perm,selection_frequency_threshold,0.2,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
synthetic.csv,core_interaction,perm,selection_frequency_threshold,0.4,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
synthetic.csv,core_interaction,perm,selection_frequency_threshold,0.6,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
synthetic.csv,core_interaction,perm,selection_frequency_threshold,0.8,5,1.0,0.0,,,1.0,1.0,1.0,,,"[0, 1, 2, 3]",4.0
capacity_d100_w2_g3.csv,core_interaction,grad,selection_frequency_topk,,5,0.55,0.11180339887498947,0.7979166666666667,0.5690272694239084,0.75,0.75,0.75,0.86328125,0.76,"[0, 1, 2, 7]",
capacity_d100_w2_g3.csv,core_interaction,grad,selection_frequency_threshold,0.2,5,0.55,0.11180339887498947,0.7979166666666667,0.5690272694239084,0.25,0.75,0.375,,,"[0, 1, 2, 7, 34, 37, 41, 56, 62, 64, 80, 82]",12.0
capacity_d100_w2_g3.csv,core_interaction,grad,selection_frequency_threshold,0.4,5,0.55,0.11180339887498947,0.7979166666666667,0.5690272694239084,1.0,0.75,0.8571428571428571,,,"[0, 1, 2]",3.0
capacity_d100_w2_g3.csv,core_interaction,grad,selection_frequency_threshold,0.6,5,0.55,0.11180339887498947,0.7979166666666667,0.5690272694239084,1.0,0.5,0.6666666666666666,,,"[0, 1]",2.0
capacity_d100_w2_g3.csv,core_interaction,grad,selection_frequency_threshold,0.8,5,0.55,0.11180339887498947,0.7979166666666667,0.5690272694239084,1.0,0.5,0.6666666666666666,,,"[0, 1]",2.0
capacity_d100_w2_g3.csv,core_interaction,grad,mean_importance_topk,,5,0.55,0.11180339887498947,0.7979166666666667,0.5690272694239084,0.5,0.5,0.5,0.8463541666666667,0.6663934426229507,"[0, 1, 7, 99]",
capacity_d100_w2_g3.csv,core_interaction,perm,selection_frequency_topk,,5,0.2,0.2091650066335189,0.56484375,0.24598950332821298,0.5,0.5,0.5,0.6875,0.2977777777777778,"[0, 1, 10, 15]",
capacity_d100_w2_g3.csv,core_interaction,perm,selection_frequency_threshold,0.2,5,0.2,0.2091650066335189,0.56484375,0.24598950332821298,0.1111111111111111,0.5,0.1818181818181818,,,"[0, 1, 10, 15, 18, 19, 30, 44, 45, 48, 59, 61, 65, 66, 79, 93, 97, 99]",18.0
capacity_d100_w2_g3.csv,core_interaction,perm,selection_frequency_threshold,0.4,5,0.2,0.2091650066335189,0.56484375,0.24598950332821298,1.0,0.25,0.4,,,[0],1.0
capacity_d100_w2_g3.csv,core_interaction,perm,selection_frequency_threshold,0.6,5,0.2,0.2091650066335189,0.56484375,0.24598950332821298,1.0,0.25,0.4,,,[0],1.0
capacity_d100_w2_g3.csv,core_interaction,perm,selection_frequency_threshold,0.8,5,0.2,0.2091650066335189,0.56484375,0.24598950332821298,0.0,0.0,0.0,,,[],0.0
capacity_d100_w2_g3.csv,core_interaction,perm,mean_importance_topk,,5,0.2,0.2091650066335189,0.56484375,0.24598950332821298,0.25,0.25,0.25,0.6640625,0.302289503569111,"[0, 19, 30, 66]",
capacity_d100_w2_g5.csv,core_interaction,grad,selection_frequency_topk,,5,0.4,0.13693063937629152,0.7197916666666666,0.4615476111142236,0.5,0.5,0.5,0.71875,0.52,"[0, 1, 9, 14]",
capacity_d100_w2_g5.csv,core_interaction,grad,selection_frequency_threshold,0.2,5,0.4,0.13693063937629152,0.7197916666666666,0.4615476111142236,0.14285714285714285,0.5,0.22222222222222224,,,"[0, 1, 9, 14, 17, 23, 31, 33, 37, 41, 47, 88, 95, 96]",14.0
capacity_d100_w2_g5.csv,core_interaction,grad,selection_frequency_threshold,0.4,5,0.4,0.13693063937629152,0.7197916666666666,0.4615476111142236,1.0,0.5,0.6666666666666666,,,"[0, 1]",2.0
capacity_d100_w2_g5.csv,core_interaction,grad,selection_frequency_threshold,0.6,5,0.4,0.13693063937629152,0.7197916666666666,0.4615476111142236,1.0,0.5,0.6666666666666666,,,"[0, 1]",2.0
capacity_d100_w2_g5.csv,core_interaction,grad,selection_frequency_threshold,0.8,5,0.4,0.13693063937629152,0.7197916666666666,0.4615476111142236,1.0,0.25,0.4,,,[0],1.0
capacity_d100_w2_g5.csv,core_interaction,grad,mean_importance_topk,,5,0.4,0.13693063937629152,0.7197916666666666,0.4615476111142236,0.5,0.5,0.5,0.7057291666666667,0.5368510799545283,"[0, 1, 79, 95]",
capacity_d100_w2_g5.csv,core_interaction,perm,selection_frequency_topk,,5,0.25,0.25,0.5481770833333333,0.2907841311231142,0.5,0.5,0.5,0.7122395833333334,0.43666666666666665,"[0, 1, 22, 37]",
capacity_d100_w2_g5.csv,core_interaction,perm,selection_frequency_threshold,0.2,5,0.25,0.25,0.5481770833333333,0.2907841311231142,0.125,0.5,0.2,,,"[0, 1, 19, 22, 25, 28, 33, 35, 37, 41, 59, 66, 74, 82, 90, 93]",16.0
capacity_d100_w2_g5.csv,core_interaction,perm,selection_frequency_threshold,0.4,5,0.25,0.25,0.5481770833333333,0.2907841311231142,0.6666666666666666,0.5,0.5714285714285715,,,"[0, 1, 37]",3.0
capacity_d100_w2_g5.csv,core_interaction,perm,selection_frequency_threshold,0.6,5,0.25,0.25,0.5481770833333333,0.2907841311231142,1.0,0.25,0.4,,,[0],1.0
capacity_d100_w2_g5.csv,core_interaction,perm,selection_frequency_threshold,0.8,5,0.25,0.25,0.5481770833333333,0.2907841311231142,0.0,0.0,0.0,,,[],0.0
capacity_d100_w2_g5.csv,core_interaction,perm,mean_importance_topk,,5,0.25,0.25,0.5481770833333333,0.2907841311231142,0.25,0.25,0.25,0.5234375,0.29931308049535604,"[0, 28, 37, 90]",
capacity_d100_w4_g3.csv,core_interaction,grad,selection_frequency_topk,,5,0.45,0.11180339887498951,0.7802083333333333,0.5162006352142354,0.5,0.5,0.5,0.7239583333333334,0.52,"[0, 1, 17, 25]",
capacity_d100_w4_g3.csv,core_interaction,grad,selection_frequency_threshold,0.2,5,0.45,0.11180339887498951,0.7802083333333333,0.5162006352142354,0.16666666666666666,0.5,0.25,,,"[0, 1, 17, 25, 42, 51, 56, 66, 68, 71, 87, 99]",12.0
capacity_d100_w4_g3.csv,core_interaction,grad,selection_frequency_threshold,0.4,5,0.45,0.11180339887498951,0.7802083333333333,0.5162006352142354,0.6666666666666666,0.5,0.5714285714285715,,,"[0, 1, 25]",3.0
capacity_d100_w4_g3.csv,core_interaction,grad,selection_frequency_threshold,0.6,5,0.45,0.11180339887498951,0.7802083333333333,0.5162006352142354,1.0,0.5,0.6666666666666666,,,"[0, 1]",2.0
capacity_d100_w4_g3.csv,core_interaction,grad,selection_frequency_threshold,0.8,5,0.45,0.11180339887498951,0.7802083333333333,0.5162006352142354,1.0,0.5,0.6666666666666666,,,"[0, 1]",2.0
capacity_d100_w4_g3.csv,core_interaction,grad,mean_importance_topk,,5,0.45,0.11180339887498951,0.7802083333333333,0.5162006352142354,0.5,0.5,0.5,0.765625,0.5592206790123457,"[0, 1, 25, 99]",
capacity_d100_w4_g3.csv,core_interaction,perm,selection_frequency_topk,,5,0.25,0.1767766952966369,0.7341145833333333,0.30644065715233226,0.5,0.5,0.5,0.6940104166666666,0.30125,"[0, 1, 4, 73]",
capacity_d100_w4_g3.csv,core_interaction,perm,selection_frequency_threshold,0.2,5,0.25,0.1767766952966369,0.7341145833333333,0.30644065715233226,0.125,0.5,0.2,,,"[0, 1, 4, 15, 29, 38, 48, 49, 58, 68, 70, 73, 77, 82, 93, 97]",16.0
capacity_d100_w4_g3.csv,core_interaction,perm,selection_frequency_threshold,0.4,5,0.25,0.1767766952966369,0.7341145833333333,0.30644065715233226,0.5,0.25,0.3333333333333333,,,"[0, 73]",2.0
capacity_d100_w4_g3.csv,core_interaction,perm,selection_frequency_threshold,0.6,5,0.25,0.1767766952966369,0.7341145833333333,0.30644065715233226,1.0,0.25,0.4,,,[0],1.0
capacity_d100_w4_g3.csv,core_interaction,perm,selection_frequency_threshold,0.8,5,0.25,0.1767766952966369,0.7341145833333333,0.30644065715233226,1.0,0.25,0.4,,,[0],1.0
capacity_d100_w4_g3.csv,core_interaction,perm,mean_importance_topk,,5,0.25,0.1767766952966369,0.7341145833333333,0.30644065715233226,0.25,0.25,0.25,0.7552083333333333,0.36333333333333334,"[0, 4, 17, 73]",
capacity_d100_w4_g5.csv,core_interaction,grad,selection_frequency_topk,,5,0.5,0.0,0.7864583333333333,0.5341090072477743,0.5,0.5,0.5,0.7265625,0.52,"[0, 1, 15, 75]",
capacity_d100_w4_g5.csv,core_interaction,grad,selection_frequency_threshold,0.2,5,0.5,0.0,0.7864583333333333,0.5341090072477743,0.18181818181818182,0.5,0.26666666666666666,,,"[0, 1, 15, 31, 47, 57, 59, 67, 71, 75, 96]",11.0
capacity_d100_w4_g5.csv,core_interaction,grad,selection_frequency_threshold,0.4,5,0.5,0.0,0.7864583333333333,0.5341090072477743,0.6666666666666666,0.5,0.5714285714285715,,,"[0, 1, 75]",3.0
capacity_d100_w4_g5.csv,core_interaction,grad,selection_frequency_threshold,0.6,5,0.5,0.0,0.7864583333333333,0.5341090072477743,1.0,0.5,0.6666666666666666,,,"[0, 1]",2.0
capacity_d100_w4_g5.csv,core_interaction,grad,selection_frequency_threshold,0.8,5,0.5,0.0,0.7864583333333333,0.5341090072477743,1.0,0.5,0.6666666666666666,,,"[0, 1]",2.0
capacity_d100_w4_g5.csv,core_interaction,grad,mean_importance_topk,,5,0.5,0.0,0.7864583333333333,0.5341090072477743,0.5,0.5,0.5,0.7864583333333334,0.5466346153846153,"[0, 1, 82, 89]",
capacity_d100_w4_g5.csv,core_interaction,perm,selection_frequency_topk,,5,0.4,0.13693063937629152,0.7356770833333333,0.4066309523809523,0.5,0.5,0.5,0.71875,0.52,"[0, 1, 17, 58]",
capacity_d100_w4_g5.csv,core_interaction,perm,selection_frequency_threshold,0.2,5,0.4,0.13693063937629152,0.7356770833333333,0.4066309523809523,0.14285714285714285,0.5,0.22222222222222224,,,"[0, 1, 17, 32, 35, 41, 45, 56, 57, 58, 68, 81, 89, 96]",14.0
capacity_d100_w4_g5.csv,core_interaction,perm,selection_frequency_threshold,0.4,5,0.4,0.13693063937629152,0.7356770833333333,0.4066309523809523,1.0,0.5,0.6666666666666666,,,"[0, 1]",2.0
capacity_d100_w4_g5.csv,core_interaction,perm,selection_frequency_threshold,0.6,5,0.4,0.13693063937629152,0.7356770833333333,0.4066309523809523,1.0,0.5,0.6666666666666666,,,"[0, 1]",2.0
capacity_d100_w4_g5.csv,core_interaction,perm,selection_frequency_threshold,0.8,5,0.4,0.13693063937629152,0.7356770833333333,0.4066309523809523,1.0,0.25,0.4,,,[0],1.0
capacity_d100_w4_g5.csv,core_interaction,perm,mean_importance_topk,,5,0.4,0.13693063937629152,0.7356770833333333,0.4066309523809523,0.5,0.5,0.5,0.8958333333333333,0.5134199134199133,"[0, 1, 17, 45]",
capacity_d100_w8_g3.csv,core_interaction,grad,selection_frequency_topk,,5,0.55,0.11180339887498947,0.7578124999999999,0.5980203064870059,0.5,0.5,0.5,0.8541666666666667,0.585,"[0, 1, 40, 58]",
capacity_d100_w8_g3.csv,core_interaction,grad,selection_frequency_threshold,0.2,5,0.55,0.11180339887498947,0.7578124999999999,0.5980203064870059,0.3,0.75,0.4285714285714285,,,"[0, 1, 3, 34, 35, 40, 58, 80, 91, 99]",10.0
capacity_d100_w8_g3.csv,core_interaction,grad,selection_frequency_threshold,0.4,5,0.55,0.11180339887498947,0.7578124999999999,0.5980203064870059,0.5,0.5,0.5,,,"[0, 1, 40, 58]",4.0
capacity_d100_w8_g3.csv,core_interaction,grad,selection_frequency_threshold,0.6,5,0.55,0.11180339887498947,0.7578124999999999,0.5980203064870059,1.0,0.5,0.6666666666666666,,,"[0, 1]",2.0
capacity_d100_w8_g3.csv,core_interaction,grad,selection_frequency_threshold,0.8,5,0.55,0.11180339887498947,0.7578124999999999,0.5980203064870059,1.0,0.5,0.6666666666666666,,,"[0, 1]",2.0
capacity_d100_w8_g3.csv,core_interaction,grad,mean_importance_topk,,5,0.55,0.11180339887498947,0.7578124999999999,0.5980203064870059,0.5,0.5,0.5,0.8072916666666667,0.5890845070422535,"[0, 1, 40, 58]",
capacity_d100_w8_g3.csv,core_interaction,perm,selection_frequency_topk,,5,0.45,0.11180339887498951,0.6989583333333333,0.486024559318677,0.5,0.5,0.5,0.7213541666666666,0.52,"[0, 1, 8, 10]",
capacity_d100_w8_g3.csv,core_interaction,perm,selection_frequency_threshold,0.2,5,0.45,0.11180339887498951,0.6989583333333333,0.486024559318677,0.15384615384615385,0.5,0.23529411764705882,,,"[0, 1, 8, 10, 17, 20, 48, 60, 63, 68, 71, 95, 96]",13.0
capacity_d100_w8_g3.csv,core_interaction,perm,selection_frequency_threshold,0.4,5,0.45,0.11180339887498951,0.6989583333333333,0.486024559318677,1.0,0.5,0.6666666666666666,,,"[0, 1]",2.0
capacity_d100_w8_g3.csv,core_interaction,perm,selection_frequency_threshold,0.6,5,0.45,0.11180339887498951,0.6989583333333333,0.486024559318677,1.0,0.5,0.6666666666666666,,,"[0, 1]",2.0
capacity_d100_w8_g3.csv,core_interaction,perm,selection_frequency_threshold,0.8,5,0.45,0.11180339887498951,0.6989583333333333,0.486024559318677,1.0,0.5,0.6666666666666666,,,"[0, 1]",2.0
